balance,value,gas,gasUsed,gasPrice,gasPrice
0, 430000000000000000, 195228, 139026, 109005456186, 109005456186
71572446847004766, 22000000000000000, 187434, 132632, 118522663462, 118522663462
17207991591122797, 214838689736567747, 207864, 143372, 118432663462, 118432663462
125348904957474517, 1600000000000000000, 180498, 118250, 109005456186, 109005456186
703460158422000, 30000000000000000, 173900, 121530, 106705294066, 106705294066
9789146564957163, 434000000000000000, 182517, 128588, 107303863891, 107303863891
91854930908733349, 300000000000000000, 295520, 221297, 97314061787, 97314061787
36351317076206427, 2000000000000000, 173647, 121322, 97314061787, 97314061787
387829081545156429, 100000000000000000, 187002, 132278, 108268073400, 108268073400
58362498113912334, 1092000000000000000, 161130, 111083, 107768073400, 107768073400
268500626835000, 2036855887346918683, 224068, 162732, 107768073400, 107768073400
14695900536724433, 20099981400092115, 198933, 141786, 96866387457, 96866387457
16620549541677751, 330000000000000000, 186634, 131966, 109005456186, 109005456186
33249266185363241, 180000000000000000, 181824, 128023, 95700000000, 95700000000
1451694103357299787, 1000000000000000000, 189906, 134660, 143000000000, 143000000000
2000365440151881167, 232781925816356363, 202740, 144958, 117700000000, 117700000000
40677634092176764, 50249756382506471, 202891, 145084, 102858062741, 102858062741
11681858601449958, 115710000000000000, 177373, 128256, 102358062741, 102358062741
15683855237183583182, 15000000000000000000, 201292, 142974, 114965040701, 114965040701
10489949275279088, 150000000000000000, 181298, 127554, 114965040701, 114965040701
1202061892183943552, 618801440650255517, 281577, 209620, 114965040701, 114965040701
1298214467764032906, 2600000000000000000, 170791, 122856, 114965040701, 114965040701
150005722482000, 200000000000000000, 184818, 130555, 114965040701, 114965040701
49290720303062888, 270000000000000000, 189710, 134481, 114965040701, 114965040701
34616337147480328, 1240000000000000000, 190747, 134314, 104673823264, 104673823264
268500626835000, 517135646945213230, 203601, 145676, 104673823264, 104673823264
275477227274945197, 88000000000000000, 189436, 134275, 104514883772, 104514883772
374214992249918050, 10000000000000000000, 181670, 124029, 100100000000, 100100000000
1823141960907362, 100000000000000000, 176442, 123616, 85411075234, 85411075234
470478082297229226, 100000000000000000, 183775, 129621, 85321075234, 85321075234
51590312296912733, 61331944973061317, 162284, 112003, 114400000000, 114400000000
15589278100000000, 880000000000000000, 191343, 135839, 112200000000, 112200000000
3944438661592088523, 2331905903907351872, 182203, 127844, 100100000000, 100100000000
7593240742705430, 39931561099751832, 184645, 130334, 95192039355, 95192039355
67073219489307163, 200000000000000000, 295605, 221367, 95192039355, 95192039355
621934143624549919, 500000000000000000, 239331, 175204, 98289863630, 98289863630
11500177094671430, 190000000000000000, 189676, 134471, 103200756176, 103200756176
73075138812127731, 120427234741171972, 187494, 132682, 82136854765, 82136854765
27045491199138482, 340000000000000000, 160768, 110758, 82136854765, 82136854765
31810021792324828, 37242792067531108, 201715, 136402, 91051250685, 91051250685
7101289673923544, 75000000000000000, 190171, 134877, 99981318728, 99981318728
59541653541113340, 550000000000000000, 176931, 127893, 99838664552, 99838664552
15700910252412406, 86000000000000000, 181760, 127979, 104161653790, 104161653790
62175357007885704, 135000000000000000, 181670, 127907, 104161653790, 104161653790
621934143624549919, 250000000000000000, 153184, 104537, 104161653790, 104161653790
12872758527473712, 280000000000000000, 174223, 121785, 96624212926, 96624212926
13703293700000000, 213500000000000000, 187490, 132669, 108900000000, 108900000000
342454044802856081, 10000000000000000000, 162781, 118214, 113000000000, 113000000000
12268111433645000, 11900000000000000, 161097, 111029, 90200000000, 90200000000
1098509546867909320, 1970605375512000000, 188452, 133067, 97000000000, 97000000000
2556573963224643725, 1000000000000000000, 183734, 129598, 91896630787, 91896630787
236533069298474225, 700000000000000000, 187868, 132950, 91854330787, 91854330787
179145483186683, 50000000000000000, 181776, 127991, 103133131636, 103133131636
1240006222202204521, 130000000000000000, 182046, 128213, 103133131636, 103133131636
4487763690883501, 19365120000000000, 180625, 127047, 100120054588, 100120054588
539558026449070772, 201683592539889408, 179601, 124747, 95659876633, 95659876633
5493891940555197427, 3600000000000000000, 190704, 135330, 95659876633, 95659876633
255567842197559008, 600000000000000000, 190723, 135330, 95659876633, 95659876633
155206503464779594, 67000000000000000, 183144, 129103, 101596472431, 101596472431
26032292632370742, 377121395309105453, 230581, 172540, 101096472431, 101096472431
2984339487303114894, 8560000000000000000, 190730, 143998, 91018231444, 91018231444
335394696060852377, 3319709546019067717, 209223, 150361, 91000000000, 91000000000
2473539863212464480, 5000000000000000000, 189744, 134527, 89100000000, 89100000000
31208311278978619, 663599394245207042, 209228, 150349, 115585733989, 115585733989
36000138295803202, 207945648643795908, 275176, 204609, 94197529650, 94197529650
194360404179033236, 110000000000000000, 181208, 127526, 98862943016, 98862943016
75163556258017463, 215000000000000000, 295542, 221315, 104500000000, 104500000000
0, 200000000000000000, 182656, 128730, 108000000000, 108000000000
3733664552683670, 20000000000000000, 184924, 130574, 107306525150, 107306525150
15573319505959123, 200000000000000000, 317050, 238959, 107306525150, 107306525150
255567842197559008, 1234500000000000000, 189717, 134505, 115992781337, 115992781337
1187009635785234204, 250000000000000000, 184945, 130591, 115992781337, 115992781337
6702388937985733, 20000000000000000, 181758, 127977, 115837072771, 115837072771
10054760400000000, 560454121256720970, 220898, 160090, 117700000000, 117700000000
13922027649925607, 50000000000000000, 183818, 129657, 114289746758, 114289746758
7463488963234782, 37305010183000000, 173704, 121371, 114289746758, 114289746758
1529879981895773086, 650000000000000000, 201261, 143974, 114289746758, 114289746758
280916114708613682, 1561877951074842857, 179358, 125473, 114289746758, 114289746758
12193115614175636, 24000000000000000, 173683, 130009, 104500000000, 104500000000
559604775649363432, 33000000000000000, 173709, 121375, 128700000000, 128700000000
17888628691056000, 61933368832091680, 181582, 127832, 99334259050, 99334259050
152109060136452537, 631727222814329848, 187510, 132696, 98834259050, 98834259050
29687842379710846385, 4000000000000000000, 161181, 111098, 109660747320, 109660747320
638718868082903724, 1100000000000000000, 181717, 127943, 109660747320, 109660747320
11342595320457701, 80000000000000000, 191421, 135903, 109660747320, 109660747320
85860601867298000, 50000000000000000, 180051, 126576, 107800000000, 107800000000
11500177094671430, 111782217418255305, 168859, 117395, 93521215541, 93521215541
805022436027928058, 10000000000000000000, 162487, 112158, 125000000000, 125000000000
478841549746933740, 500000000000000000, 181693, 127923, 91702562084, 91702562084
3837309843001909148, 3313376635311676828, 204748, 155283, 91702562084, 91702562084
10699853508826608, 21742510000000000, 181284, 127588, 91702562084, 91702562084
43079460143264884, 7000000000000000000, 201290, 135366, 102412419803, 102412419803
188596028777320964, 12150000000000000000, 169921, 126928, 102412419803, 102412419803
59868252946687862, 342748224970549758, 199380, 142158, 102412419803, 102412419803
3719055784686104030, 109900000000000000, 191391, 135869, 102412419803, 102412419803
7949245693206204, 80000000000000000, 176556, 127584, 102322419803, 102322419803
157816333783422593, 343921257199338472, 161383, 111263, 124644832889, 124644832889
5711178360530952, 232702791638254046, 300632, 222691, 124144832889, 124144832889
63227929422000, 30000000000000000, 187428, 132627, 124144832889, 124144832889
9177902275477000, 150000000000000000, 184267, 130035, 122100000000, 122100000000
100157189920168232, 510000000000000000, 184386, 130133, 118467464280, 118467464280
9815241190342952, 465262061599968, 173638, 121317, 118467464280, 118467464280
261236524794000, 23699882491160766, 203355, 145471, 118467464280, 118467464280
59257292560038742, 305000000000000000, 181486, 127744, 118467464280, 118467464280
9913688645390563, 194000000000000000, 184630, 130322, 118377464280, 118377464280
16819716493594352, 80000000000000000, 163574, 112117, 111793776825, 111793776825
15581155782166767, 450000000000000000, 184062, 128870, 111793776825, 111793776825
1403422643835259277, 110000000000000000, 185954, 131408, 111793776825, 111793776825
387825984650159034, 2000000000000000000, 182648, 128707, 110284331523, 110284331523
140897546840816597, 2100000000000000000, 189727, 134513, 106731004404, 106731004404
97429766530083455, 100000000000000000, 176556, 127586, 100100000000, 100100000000
36030295106052222, 33367581376253074, 193228, 137034, 94953828464, 94953828464
94482122963294474, 419755602019715120, 199333, 142119, 94953828464, 94953828464
86255205955121341, 1700000000000000000, 169909, 118256, 105283203344, 105283203344
219359984964858295, 230000000000000000, 300570, 222639, 105283203344, 105283203344
0, 100000000000000000, 182725, 128760, 126939552846, 126939552846
1158873153711000, 1009999732130592963, 182352, 127968, 104751809190, 104751809190
13652443876555233, 100000000000000000, 181672, 127907, 104751809190, 104751809190
8876690448214256, 70000000000000000, 193833, 137882, 117641748392, 117641748392
0, 462998660730416919, 205501, 144459, 117551748392, 117551748392
18266545751286887, 130000000000000000, 191298, 135801, 117551748392, 117551748392
21500302562296275, 300000000000000000, 197386, 140797, 104500000000, 104500000000
262067148065023898, 1006071078034545009, 314936, 230121, 104500000000, 104500000000
361253486171261133, 1462120585483112879, 181238, 127040, 100443083157, 100443083157
17565192672168916, 175000000000000000, 181312, 127612, 99993083157, 99993083157
138640174628753686, 5000000000000000000, 161113, 111041, 112743190316, 112743190316
29679998549147024922, 2200000000000000000, 189756, 134537, 112243190316, 112243190316
16565318532913113, 26820000000000000, 181916, 128107, 104870783541, 104870783541
1098509546867909320, 1967602058904000000, 188488, 133081, 113000000000, 113000000000
1053287457421860117, 80000000000000000, 209038, 150345, 100000000000, 100000000000
100157189920168232, 510000000000000000, 185232, 130826, 93800981275, 93800981275
849813566944508150, 110000000000000000, 181602, 126878, 104870783541, 104870783541
20916590140056114, 180000000000000000, 160992, 110942, 98803355626, 98803355626
105118407763446997, 220000000000000000, 161335, 111223, 98803355626, 98803355626
0, 637966169319747131, 209467, 150564, 98303355626, 98303355626
96375601243568536, 310939071351344694, 179950, 125967, 98303355626, 98303355626
5796190776460186719, 2250000000000000000, 169909, 118256, 98303355626, 98303355626
184142742364650286, 333000000000000000, 184432, 130171, 98303355626, 98303355626
10192528652999182, 27648377905600296, 179577, 125656, 98303355626, 98303355626
204409535604205353, 500000000000000000, 180685, 124132, 98303355626, 98303355626
2439177985407740581, 1000000000000000000, 181820, 128078, 108997439811, 108997439811
191228974531477095, 25000000000000000, 173690, 121359, 108997439811, 108997439811
1764545778589914750, 2739879430030146659, 214075, 154404, 113669867029, 113669867029
3733664552683670, 20000000000000000, 195560, 139299, 113169867029, 113169867029
205026663894610873, 4000000000000000000, 190754, 135356, 113169867029, 113169867029
57433107241483445, 195505322086096915, 207888, 149248, 113169867029, 113169867029
11518833087723232, 550000000000000000, 190072, 134797, 113169867029, 113169867029
7879808538713775, 600000000000000000, 208346, 110951, 105141991760, 105141991760
20436655209486320, 980000000000000000, 181814, 128093, 104621991760, 104621991760
21500302562296275, 200000000000000000, 163988, 113400, 95700000000, 95700000000
337121559808074752912, 8500000000000000000, 441454, 308444, 98045948390, 98045948390
86951430000000000, 291636325404019558, 181954, 128139, 124300000000, 124300000000
26674237852098528, 21820727922623997, 161068, 111005, 119798183792, 119798183792
37182542572808631, 120027721744865598, 181923, 124197, 108034691188, 108034691188
37590177672618397, 40000000000000000, 180630, 124175, 96626314744, 96626314744
68543860936670361, 2000000000000000000, 525318, 369799, 106600510793, 106600510793
